timestamp,equity
2026-09-18T20:56:26.962907+00:00,10000.000000
2026-09-18T20:57:26.962907+00:00,10000.000000
2026-09-18T20:58:26.962907+00:00,10000.000000
2026-09-18T20:59:26.962907+00:00,10000.000000
2026-09-18T21:00:26.962907+00:00,10000.000000
2026-09-18T21:01:26.962907+00:00,10000.000000
2026-09-18T21:02:26.962907+00:00,10000.000000
2026-09-18T21:03:26.962907+00:00,10000.000000
2026-09-18T21:04:26.962907+00:00,10000.000000
2026-09-18T21:05:26.962907+00:00,10000.000000
2026-09-18T21:06:26.962907+00:00,10000.000000
2026-09-18T21:07:26.962907+00:00,10000.000000
2026-09-18T21:08:26.962907+00:00,10000.000000
2026-09-18T21:09:26.962907+00:00,10000.000000
2026-09-18T21:10:26.962907+00:00,10000.000000
2026-09-18T21:11:26.962907+00:00,10000.000000
2026-09-18T21:12:26.962907+00:00,10000.000000
2026-09-18T21:13:26.962907+00:00,10000.000000
2026-09-18T21:14:26.962907+00:00,10000.000000
2026-09-18T21:15:26.962907+00:00,10000.000000
2026-09-18T21:16:26.962907+00:00,10000.000000
2026-09-18T21:17:26.962907+00:00,10000.000000
2026-09-18T21:18:26.962907+00:00,10000.000000
2026-09-18T21:19:26.962907+00:00,10000.000000
2026-09-18T21:20:26.962907+00:00,10000.000000
2026-09-18T21:21:26.962907+00:00,10000.000000
2026-09-18T21:22:26.962907+00:00,10000.000000
2026-09-18T21:23:26.962907+00:00,9997.751937
2026-09-18T21:24:26.962907+00:00,9994.383342
2026-09-18T21:25:26.962907+00:00,9996.901343
2026-09-18T21:26:26.962907+00:00,10003.442522
2026-09-18T21:27:26.962907+00:00,10008.856389
2026-09-18T21:28:26.962907+00:00,10016.312290
2026-09-18T21:29:26.962907+00:00,10016.161188
2026-09-18T21:30:26.962907+00:00,10013.062756
2026-09-18T21:31:26.962907+00:00,10006.276572
2026-09-18T21:32:26.962907+00:00,9992.055016
2026-09-18T21:33:26.962907+00:00,9996.335484
2026-09-18T21:34:26.962907+00:00,10006.728466
2026-09-18T21:35:26.962907+00:00,9998.160403
2026-09-18T21:36:26.962907+00:00,9998.160403
2026-09-18T21:37:26.962907+00:00,9998.160403
2026-09-18T21:38:26.962907+00:00,9998.160403
2026-09-18T21:39:26.962907+00:00,9998.160403
2026-09-18T21:40:26.962907+00:00,9995.879416
2026-09-18T21:41:26.962907+00:00,9985.722915
2026-09-18T21:42:26.962907+00:00,9986.067663
2026-09-18T21:43:26.962907+00:00,9982.949621
2026-09-18T21:44:26.962907+00:00,9979.300391
2026-09-18T21:45:26.962907+00:00,9981.258666
2026-09-18T21:46:26.962907+00:00,9990.034902
2026-09-18T21:47:26.962907+00:00,9989.797791
2026-09-18T21:48:26.962907+00:00,9985.592785
2026-09-18T21:49:26.962907+00:00,9992.483687
2026-09-18T21:50:26.962907+00:00,9994.253353
2026-09-18T21:51:26.962907+00:00,10007.416744
2026-09-18T21:52:26.962907+00:00,10008.174888
2026-09-18T21:53:26.962907+00:00,10011.392584
2026-09-18T21:54:26.962907+00:00,10012.835157
2026-09-18T21:55:26.962907+00:00,10009.132060
2026-09-18T21:56:26.962907+00:00,10007.960344
2026-09-18T21:57:26.962907+00:00,9998.928358
2026-09-18T21:58:26.962907+00:00,10001.935642
2026-09-18T21:59:26.962907+00:00,9998.444399
2026-09-18T22:00:26.962907+00:00,9998.491639
2026-09-18T22:01:26.962907+00:00,10012.387504
2026-09-18T22:02:26.962907+00:00,10024.151416
2026-09-18T22:03:26.962907+00:00,10024.129285
2026-09-18T22:04:26.962907+00:00,10019.888223
2026-09-18T22:05:26.962907+00:00,10020.305099
2026-09-18T22:06:26.962907+00:00,10019.304556
2026-09-18T22:07:26.962907+00:00,10030.134474
2026-09-18T22:08:26.962907+00:00,10020.895912
2026-09-18T22:09:26.962907+00:00,10017.552642
2026-09-18T22:10:26.962907+00:00,10007.733323
2026-09-18T22:11:26.962907+00:00,10005.100357
2026-09-18T22:12:26.962907+00:00,10011.402154
2026-09-18T22:13:26.962907+00:00,10011.402154
2026-09-18T22:14:26.962907+00:00,10011.402154
2026-09-18T22:15:26.962907+00:00,10009.069434
2026-09-18T22:16:26.962907+00:00,10001.922345
2026-09-18T22:17:26.962907+00:00,10005.941159
2026-09-18T22:18:26.962907+00:00,10006.414747
2026-09-18T22:19:26.962907+00:00,10012.674241
2026-09-18T22:20:26.962907+00:00,10018.914783
2026-09-18T22:21:26.962907+00:00,10021.999194
2026-09-18T22:22:26.962907+00:00,10020.639860
2026-09-18T22:23:26.962907+00:00,10035.249241
2026-09-18T22:24:26.962907+00:00,10040.240972
2026-09-18T22:25:26.962907+00:00,10031.742074
2026-09-18T22:26:26.962907+00:00,10033.953228
2026-09-18T22:27:26.962907+00:00,10029.129357
2026-09-18T22:28:26.962907+00:00,10035.428037
2026-09-18T22:29:26.962907+00:00,10040.468626
2026-09-18T22:30:26.962907+00:00,10037.201109
2026-09-18T22:31:26.962907+00:00,10033.534552
2026-09-18T22:32:26.962907+00:00,10029.063585
2026-09-18T22:33:26.962907+00:00,10031.438670
2026-09-18T22:34:26.962907+00:00,10031.030240
2026-09-18T22:35:26.962907+00:00,10020.753478
